"dataset_id","domain","family_hint","empirical_profile","specialist_id","specialist_family","mode","n_condition_rows","n_profile_rows","n_countable_primary_wins","n_uncapped_primary_strong_wins","dataset_saturated","dataset_stop_reason","any_primary_strong_win","best_condition_id","best_benchmark_joint","best_gain_mean","best_gain_q95","best_ci_low","best_ci_high","dataset_level_p_one_sided","dataset_level_q_value_bh","dataset_level_fdr_pass_primary","dataset_level_fdr_pass_secondary","best_evidence_layer","best_ci_layer","best_final_evidence_label"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R011","weibull","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",0.000247583928691342,0.000229740185762918,0.000228964950952431,0.000231235963663547,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R011","weibull","original_regime",6,6,0,0,FALSE,"",TRUE,4,"huber_k1.345",0.000228015982742847,0.000262702830716009,0.00025704551944726,0.000263632766166036,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R012","weibull","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,2,"huber_k1.345",-0.000109215136128593,-0.000138649193645354,-0.0001412912463738,-0.000134806236009435,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R012","weibull","original_regime",6,6,0,0,FALSE,"",FALSE,6,"huber_k1.345",-0.000113971835247531,-0.000118807529558563,-0.00012285300363564,-0.000114252301667791,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R018","weibull","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,3,"huber_k1.345",0.000352723927235088,0.000389697424269722,0.000387087746939702,0.000391401072299853,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R018","weibull","original_regime",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",0.000352432472926535,0.000388348948901069,0.000386154750777342,0.000392259299580642,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R019","weibull","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,2,"huber_k1.345",0.000327196924580674,0.000376606989611476,0.0003733410975858,0.000378282021071598,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_body_10_90","rdatasets_admiral","empirical_public","weibull_like","TAX-Q1R019","weibull","original_regime",36,36,0,0,FALSE,"",TRUE,11,"huber_k1.345",0.000326027650519873,0.000375002526357883,0.000373912004553934,0.000378869655950859,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_bootstrap_full","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,2,"huber_k1.345",0.000824947411046759,0.00120012963655923,0.00115580051090111,0.00135517142297234,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_bootstrap_full","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,4,"huber_k1.345",0.000849283725409494,0.00135833248740615,0.00120042008906457,0.00145955537532316,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto__depth_bootstrap_full","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,1,"huber_k1.345",-0.00461790884369946,-0.00457074088909866,-0.00595372262076228,-0.00385851645761388,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_bootstrap_full","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,24,"huber_k1.345",-0.00678315719400703,-0.00642036340282685,-0.00660364098842823,-0.00637909441544656,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_upper_tail_enriched","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,2,"huber_k1.345",-0.00773082293770497,-0.00960471105150165,-0.00968374281263997,-0.00949215953982951,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_upper_tail_enriched","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",FALSE,4,"huber_k1.345",-0.007759462025041,-0.00955573935112586,-0.00968616958390829,-0.00946507181106771,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_upper_tail_enriched","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-0.0138392458379605,-0.0142549124656259,-0.0142657911554138,-0.0142272901202057,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto__depth_upper_tail_enriched","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,13,"huber_k1.345",-0.0138022774413207,-0.0142163426898489,-0.0142238537442918,-0.0141974429387001,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_admiral_admiral_adlb_auto","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,3,3,FALSE,"",TRUE,1,"huber_k1.345",0.0066336398870415,0.00693935121989858,0.00674304670052542,0.00708399737193189,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,6,6,FALSE,"",TRUE,2,"huber_k1.345",0.00662724914833208,0.00682901762615354,0.00665519324969508,0.0070466535126012,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_admiral_admiral_adlb_auto","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,1,"huber_k1.345",0.000576901584897464,0.000147412655500195,-0.000588649223929842,0.000711533391119668,0.32,0.955276752767528,FALSE,FALSE,"strong_point_signal","near_ci","eligible / in_regime / primary_preregistered / strong_point_signal / near_ci"
"RD_admiral_admiral_adlb_auto","rdatasets_admiral","empirical_public","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,28,"huber_k1.345",-0.00373258373029333,-0.00372787277643366,-0.00375132434889815,-0.00370038382612762,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_AER_Fertility_auto","rdatasets_AER","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",12,12,0,0,FALSE,"",FALSE,11,"mean",-199.045179313463,-194.754236164717,-196.099441698502,-193.653210984957,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-3087.81419691092,-9691.44077986928,-10551.0304095318,-7904.85977262077,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,27,"mean",-2419.65492936825,-6774.92229911391,-8917.20054821531,-5362.60553884049,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-2171.95566618818,-8390.36536580297,-11437.7981690026,-5708.29264041897,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-2155.00049322512,-7965.35113111964,-10163.1983988825,-5928.9999438982,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-300.731776853874,-951.948524734622,-1685.57698841632,-511.597183887684,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-288.690265601929,-1109.22572588354,-1517.20275402836,-681.219744612218,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-906.87580768398,-3616.12138902361,-5240.72210016895,-2114.71416997644,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"mean",-999.811916476213,-2901.78800934841,-4604.77760270652,-2010.63963474227,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-837.901994442486,-4070.70477089933,-4926.45160969342,-2778.0922823935,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-990.622283346343,-3556.43913360147,-4574.36810678204,-2000.61579531203,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-974.046218591736,-3310.47731742823,-5020.19687898357,-677.909216826805,0.998,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_agridat_lee.potatoblight_auto","rdatasets_agridat","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"mean",-880.551928198516,-2912.92863643555,-3923.15163884387,-1216.52755885746,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.000325551112081131,-0.00186238081877082,-0.00295976275832149,-0.00105504321792538,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,35,"mean",-0.000251409870102614,-0.00115390087000246,-0.00178220109586105,-0.000714492995656668,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-5.26054960888927e-05,-0.000140649801792309,-0.000383587973688592,3.65028529468109e-05,0.958,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-4.63127225977726e-05,-0.000259672474879712,-0.000390132881641001,5.53442759919357e-05,0.924,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00310646977197608,-0.0104219537711036,-0.0111357872657662,-0.00933818559748565,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00312642796066635,-0.00997475544685704,-0.0104589954449627,-0.00911810189691055,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.000124311172261135,-0.000440152496277498,-0.0006369748212065,-0.000305877066531105,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-0.000120925686508255,-0.0003494089270135,-0.000691848951605649,-0.00010039235392929,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00200956108376235,-0.00625770081412693,-0.00647244518440549,-0.00551193815435452,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00187086432810401,-0.00537039801760348,-0.00570986320892869,-0.00506893178792839,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.000108065042690797,-0.000464518383502856,-0.000689207163272233,-0.000208635272336172,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_body_10_90","rdatasets_alone","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"mean",-0.000143830068526854,-0.000514688150485466,-0.000673484815803813,-0.000198853376815319,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.000144383642181117,-0.00148004025753297,-0.00205931636664843,0.000328343527371609,0.948,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,31,"mean",-0.000119163105050202,0.000567697920487224,-0.000579583901420465,0.0018420533048353,0.132666666666667,0.406542929292929,FALSE,FALSE,"equal_weight_gain","near_ci","eligible / in_regime / primary_preregistered / equal_weight_gain / near_ci"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00025385121312472,-0.000541706401307525,-0.00198735250813188,5.97405279937138e-06,0.972,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.000261853463577435,-0.00140852798271512,-0.00181744158768339,-0.000312893173987423,0.996,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",2.37050277675909e-05,6.37630482616201e-05,-0.000806236770490889,0.00106043911387578,0.352,1,FALSE,FALSE,"strong_point_signal","near_ci","eligible / in_regime / primary_preregistered / strong_point_signal / near_ci"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",5.15324476970434e-05,0.000582451904598269,-0.000331407700264168,0.00134657268760672,0.096,0.295300380228137,FALSE,FALSE,"strong_point_signal","near_ci","eligible / in_regime / primary_preregistered / strong_point_signal / near_ci"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.000528775868121997,-0.00205440720461367,-0.00277964747312807,-0.000204513564048447,0.988,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"mean",-0.000563179216501605,-0.00179757740168744,-0.0032987978987994,-0.000643289113395863,0.996,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",0.000360809300722772,0.00129959770516622,-5.60018542393614e-05,0.00182215272556139,0.0346666666666667,0.108702842377261,FALSE,FALSE,"strong_point_signal","near_ci","eligible / in_regime / primary_preregistered / strong_point_signal / near_ci"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",0.000287293459974421,0.000510528594514901,-5.56601875824573e-05,0.00192346423603109,0.0493333333333333,0.154095238095238,FALSE,FALSE,"strong_point_signal","near_ci","eligible / in_regime / primary_preregistered / strong_point_signal / near_ci"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.000589597982856742,-0.00202617003464612,-0.00340436270478193,-0.00087845516009003,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_bootstrap_full","rdatasets_alone","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"mean",-0.000597153734112819,-0.00291208232494135,-0.00373861368077326,-0.00108759728551364,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.0125367180082933,-0.0304215898380863,-0.0327472216569241,-0.0250246744592537,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,25,"mean",-0.012817987599622,-0.0272463506587564,-0.029068151541754,-0.024234874590356,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.000983290006798596,-0.00274692111816026,-0.00568359091713026,-0.000820602500823699,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.000961493659621173,-0.00420067558134588,-0.00620062517459669,-0.00142593209733581,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00266916929181317,-0.0090486919735858,-0.0111776411724674,-0.00604320119127573,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00257523704148299,-0.00840543691986604,-0.0109897926777248,-0.00646557891410221,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.00375158415999657,-0.010570494024656,-0.0145560485261732,-0.00871111222383166,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-0.00338630592556754,-0.0119070206030034,-0.0138090939355017,-0.00819681045762965,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0110736979633258,-0.0249290261945088,-0.0270741023786237,-0.022120209871683,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0110804345546052,-0.0237508335657791,-0.0260621899098398,-0.0211826335429535,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.00354901539197767,-0.0115536788552446,-0.013751244300783,-0.00898320793316906,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto__depth_upper_tail_enriched","rdatasets_alone","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-0.00344822459605638,-0.0109724903214718,-0.0126196403221926,-0.00847754660177561,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.00021525549778592,-0.00126819299653767,-0.00206798207213221,0.000170134237426049,0.95,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_alone_loadouts_auto","rdatasets_alone","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,26,"mean",-0.000115603721168983,0.00122066846748094,-0.000331045888394996,0.00177316568981171,0.0593333333333333,0.184617948717949,FALSE,FALSE,"equal_weight_gain","near_ci","eligible / in_regime / primary_preregistered / equal_weight_gain / near_ci"
