"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",1,0.02,9,"symmetric_t",300,300,"0.02|9|symmetric_t","endogenous",3,500,500,"equal_weight",651.499423680465,2428.41636686611,NA,500,6,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",2,0.02,9,"symmetric_t",1000,1000,"0.02|9|symmetric_t","endogenous",3,500,500,"equal_weight",249.101252425899,850.950248476079,NA,500,20,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",1,0.02,9,"symmetric_t",300,300,"0.02|9|symmetric_t","endogenous",3,500,500,"ga_specialist",405.598886315651,1718.75502331234,NA,500,6,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",2,0.02,9,"symmetric_t",1000,1000,"0.02|9|symmetric_t","endogenous",3,500,500,"ga_specialist",110.081083965885,376.646133202165,NA,500,20,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",1,0.02,9,"symmetric_t",300,300,"0.02|9|symmetric_t","endogenous",3,500,500,"geometric",6945.72340287068,13217.2739281646,NA,500,6,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",2,0.02,9,"symmetric_t",1000,1000,"0.02|9|symmetric_t","endogenous",3,500,500,"geometric",6710.05760030082,9643.1009280165,NA,500,20,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",1,0.02,9,"symmetric_t",300,300,"0.02|9|symmetric_t","endogenous",3,500,500,"harmonic",30408.5450392896,43548.9423486695,NA,500,6,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",2,0.02,9,"symmetric_t",1000,1000,"0.02|9|symmetric_t","endogenous",3,500,500,"harmonic",30499.1959987791,36948.2397509542,NA,500,20,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",1,0.02,9,"symmetric_t",300,300,"0.02|9|symmetric_t","endogenous",3,500,500,"huber",400.46577223093,1724.98851845669,NA,500,6,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_ISLR_Default_auto__depth_body_10_90","RD_ISLR_Default_auto","rdatasets_ISLR","https://vincentarelbundock.github.io/Rdatasets/csv/ISLR/Default.csv","2026-06-16 14:05:45 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=10000; rdatasets_n_numeric=2; depth_probe=body_10_90","empirical_public",8000,-0.00474665256015255,-0.977139712903627,"strictly_positive",823.121432697099,TRUE,NA,"Rdatasets public catalog: ISLR Default - Credit Card Default Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/ISLR/Default.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R024","original_regime",2,0.02,9,"symmetric_t",1000,1000,"0.02|9|symmetric_t","endogenous",3,500,500,"huber",108.748423108685,368.086733574333,NA,500,20,0,0,8000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
