"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",7,0.15,12,"clustered_upper",300,300,"0.15|12|clustered_upper","endogenous",3,800,500,"mode_parzen",208942029.146743,1331455869.54252,NA,800,45,45,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",19,0.15,12,"clustered_upper",500,500,"0.15|12|clustered_upper","endogenous",3,800,500,"mode_parzen",272612849.026485,1668042899.76195,NA,800,75,75,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",31,0.15,12,"clustered_upper",1000,1000,"0.15|12|clustered_upper","endogenous",3,800,500,"mode_parzen",534602445.393039,2361902713.6938,NA,800,150,150,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",9,0.15,15,"clustered_upper",300,300,"0.15|15|clustered_upper","endogenous",3,800,500,"mode_parzen",212701909.033106,1588904964.89547,NA,800,45,45,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",21,0.15,15,"clustered_upper",500,500,"0.15|15|clustered_upper","endogenous",3,800,500,"mode_parzen",304742364.322197,1881485203.77507,NA,800,75,75,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",33,0.15,15,"clustered_upper",1000,1000,"0.15|15|clustered_upper","endogenous",3,800,500,"mode_parzen",498002165.068833,2061639827.50738,NA,800,150,150,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",11,0.15,20,"clustered_upper",300,300,"0.15|20|clustered_upper","endogenous",3,800,500,"mode_parzen",161361940.704479,803975688.006117,NA,800,45,45,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",23,0.15,20,"clustered_upper",500,500,"0.15|20|clustered_upper","endogenous",3,800,500,"mode_parzen",289190823.88426,1847168043.05362,NA,800,75,75,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",35,0.15,20,"clustered_upper",1000,1000,"0.15|20|clustered_upper","endogenous",3,800,500,"mode_parzen",502121243.235522,2191587736.99013,NA,800,150,150,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_bayesrules_bird_counts_auto__depth_upper_tail_enriched","RD_bayesrules_bird_counts_auto","rdatasets_bayesrules","https://vincentarelbundock.github.io/Rdatasets/csv/bayesrules/bird_counts.csv","2026-06-16 09:29:54 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=18706; rdatasets_n_numeric=5; depth_probe=upper_tail_enriched","empirical_public",18706,19.9253057257164,477.661104933183,"contains_nonpositive",309.29974339784,TRUE,NA,"Rdatasets public catalog: bayesrules bird_counts - Bird Counts Data ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/bayesrules/bird_counts.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R009","original_regime",1,0.15,4.5,"clustered_upper",300,300,"0.15|4.5|clustered_upper","endogenous",3,800,500,"mode_parzen",172125516.753658,1140336172.34645,NA,800,45,45,7721,10985,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
