"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",14,0.2,4.5,"symmetric_t",500,331,"0.2|4.5|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.000146010721263068,0.000458820987283545,NA,500,66,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",26,0.2,4.5,"symmetric_t",1000,331,"0.2|4.5|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.000134952647094177,0.000458820987283545,NA,500,66,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",4,0.2,6,"symmetric_t",300,300,"0.2|6|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.002372218449894,0.00996066884433125,NA,500,60,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",16,0.2,6,"symmetric_t",500,331,"0.2|6|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.000142862547734355,0.000458820987283545,NA,500,66,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",28,0.2,6,"symmetric_t",1000,331,"0.2|6|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.000135696150718209,0.000458820987283545,NA,500,66,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",6,0.2,9,"symmetric_t",300,300,"0.2|9|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.00215875991137782,0.00867856401362486,NA,500,60,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",18,0.2,9,"symmetric_t",500,331,"0.2|9|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.000140854377928481,0.000458820987283545,NA,500,66,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",30,0.2,9,"symmetric_t",1000,331,"0.2|9|symmetric_t","endogenous",3,500,500,"catoni_a0.5",0.000131493562400849,0.000458820987283545,NA,500,66,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",7,0.15,12,"symmetric_t",300,300,"0.15|12|symmetric_t","endogenous",3,500,500,"equal_weight",0.0117786809492764,0.0294052199995405,NA,500,45,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"UCI_student_math_G3__depth_body_10_90","UCI_student_math_G3","education_scores","https://archive.ics.uci.edu/ml/machine-learning-databases/00320/student.zip","2026-06-16 06:13:47 -0400",NA,NA,"inline_depth_probe","G3","raw","full; depth_probe=body_10_90","normal",332,-0.118103298935588,-0.729401681259875,"strictly_positive",11.1084337349398,TRUE,NA," V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",19,0.15,12,"symmetric_t",500,331,"0.15|12|symmetric_t","endogenous",3,500,500,"equal_weight",0.00912100846585866,0.0125545061003531,NA,500,49,4,4,328,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
