"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",28,0.2,6,"symmetric_t",1000,1000,"0.2|6|symmetric_t","endogenous",3,800,500,"catoni_a0.1",56.9607541528285,147.628212773185,NA,800,200,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",6,0.2,9,"symmetric_t",300,300,"0.2|9|symmetric_t","endogenous",3,800,500,"catoni_a0.1",166.33451797847,419.003928234965,NA,800,60,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",18,0.2,9,"symmetric_t",500,500,"0.2|9|symmetric_t","endogenous",3,800,500,"catoni_a0.1",95.5047627041726,257.407715150169,NA,800,100,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",30,0.2,9,"symmetric_t",1000,1000,"0.2|9|symmetric_t","endogenous",3,800,500,"catoni_a0.1",56.5129399029943,139.888696833498,NA,800,200,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",7,0.15,12,"symmetric_t",300,300,"0.15|12|symmetric_t","endogenous",3,800,500,"catoni_a0.2",204.902157593604,492.201273101201,NA,800,45,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",19,0.15,12,"symmetric_t",500,500,"0.15|12|symmetric_t","endogenous",3,800,500,"catoni_a0.2",124.048447125752,304.486451601883,NA,800,75,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",31,0.15,12,"symmetric_t",1000,1000,"0.15|12|symmetric_t","endogenous",3,800,500,"catoni_a0.2",81.8627063575361,181.420691855917,NA,800,150,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",9,0.15,15,"symmetric_t",300,300,"0.15|15|symmetric_t","endogenous",3,800,500,"catoni_a0.2",202.512335832517,479.478213576638,NA,800,45,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",21,0.15,15,"symmetric_t",500,500,"0.15|15|symmetric_t","endogenous",3,800,500,"catoni_a0.2",129.116208136182,319.306137725665,NA,800,75,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_fpp2_calls_auto__depth_bootstrap_full","RD_fpp2_calls_auto","rdatasets_fpp2","https://vincentarelbundock.github.io/Rdatasets/csv/fpp2/calls.csv","2026-06-16 12:09:09 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=27716; rdatasets_n_numeric=1; depth_probe=bootstrap_full","empirical_public",27716,-0.11390034672761,-1.10228403612976,"strictly_positive",192.468826670515,TRUE,NA,"Rdatasets public catalog: fpp2 calls - Call volume for a large North American bank ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/fpp2/calls.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",33,0.15,15,"symmetric_t",1000,1000,"0.15|15|symmetric_t","endogenous",3,800,500,"catoni_a0.2",81.425765676333,182.072815068618,NA,800,150,31,31,27685,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
