"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",20,0.2,12,"clustered_upper",500,500,"0.2|12|clustered_upper","endogenous",3,500,500,"mom_k20",7.4657024,11.2896,NA,500,100,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",32,0.2,12,"clustered_upper",1000,599,"0.2|12|clustered_upper","endogenous",3,500,500,"mom_k20",7.7779298689391,11.0058694444445,NA,500,119,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",22,0.2,15,"clustered_upper",500,500,"0.2|15|clustered_upper","endogenous",3,500,500,"mom_k20",7.662716,11.4244,NA,500,100,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",34,0.2,15,"clustered_upper",1000,599,"0.2|15|clustered_upper","endogenous",3,500,500,"mom_k20",7.50305327216277,10.7637088651077,NA,500,119,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",24,0.2,20,"clustered_upper",500,500,"0.2|20|clustered_upper","endogenous",3,500,500,"mom_k20",7.5271432,11.56,NA,500,100,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",36,0.2,20,"clustered_upper",1000,599,"0.2|20|clustered_upper","endogenous",3,500,500,"mom_k20",7.79666523860484,10.8955638888889,NA,500,119,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",14,0.2,4.5,"clustered_upper",500,500,"0.2|4.5|clustered_upper","endogenous",3,500,500,"mom_k20",7.6149528,10.97606,NA,500,100,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",26,0.2,4.5,"clustered_upper",1000,599,"0.2|4.5|clustered_upper","endogenous",3,500,500,"mom_k20",7.68021781146783,10.6058777777778,NA,500,119,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",16,0.2,6,"clustered_upper",500,500,"0.2|6|clustered_upper","endogenous",3,500,500,"mom_k20",7.5922992,11.51254,NA,500,100,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_archdata_Handaxes_auto","RD_archdata_Handaxes_auto","rdatasets_archdata","https://vincentarelbundock.github.io/Rdatasets/csv/archdata/Handaxes.csv","2026-06-15 21:15:13 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_archdata_Handaxes_auto.csv","c7bc09ae20a91c8bd059fab82cf92a5c","rdatasets_auto_numeric","L1","raw_auto_numeric","auto_numeric_column; rdatasets_rows=600; rdatasets_n_numeric=7","empirical_public",600,1.2760933488161,3.64246464222571,"strictly_positive",41.64,TRUE,NA,"Rdatasets public catalog: archdata Handaxes - Lower Paleolithic handaxes from Furze Platt, Maidenhead, Berkshire, England ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/archdata/Handaxes.html","TAX-Q1R009","original_regime",28,0.2,6,"clustered_upper",1000,599,"0.2|6|clustered_upper","endogenous",3,500,500,"mom_k20",7.6390541146783,10.2827111111111,NA,500,119,50,50,550,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
