interfamily_profile_audit_run,interfamily_profile_audit_scope,source_family,source_specialist_regime_id,source_regime_key,target_family,interfamily_profile_match_level,interfamily_profile_n_available,interfamily_profile_n_scenarios,interfamily_profile_scenario_frac,interfamily_profile_min_scenarios,interfamily_profile_num_samples,interfamily_profile_bootstrap_B,interfamily_profile_seed,source_heldout_gate_pass,source_heldout_ga_q95_mse,source_heldout_ga_mean_mse,target_profile_gate_pass,target_profile_ga_q95_mse,target_profile_ga_mean_mse,target_profile_best_benchmark_q95_estimator,target_profile_best_benchmark_mean_estimator,target_profile_best_benchmark_q95_mse,target_profile_best_benchmark_mean_mse,target_profile_rel_improvement_q95,target_profile_rel_improvement_mean,cross_family_to_source_q95_ratio,cross_family_to_source_mean_ratio,interfamily_profile_interpretation,source_shape_regime,source_tail_regime,source_contamination_direction,source_contamination_structure,source_rate_regime,source_scale_regime,source_scale_group_regime,source_severity_regime,w_mean,w_median,w_trimmed20,w_harmonic,w_geometric,w_mode_hsm,w_mode_parzen,w_trimean,w_huber,w_biweight,winner_weight_vector,run_seed,seed_run_id
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG01,exwald | first_passage_right_skewed | heavy_first_passage_tail | bimodal | bimodal_mixture | extreme | extreme_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,110037591,TRUE,0.29413376907222016,0.11883468515475466,FALSE,0.27881033355083296,0.18408493118587177,geometric,mean,0.2603770840805014,0.08573659159277662,-0.07079443851733777,-1.1470987797027608,0.947903174903482,1.5490841831624722,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,bimodal,bimodal_mixture,extreme,extreme_scale,extreme_scale,extreme_severity,0.03231680599037053,0.030677481841023677,0.12147521729865944,0.0069136264528269304,0.5334132700653783,0.00806023948208352,0.0053526600659054915,0.017244380604297282,0.07229662648276139,0.17224969171669346,0.03231681;0.03067748;0.12147522;0.00691363;0.53341327;0.00806024;0.00535266;0.01724438;0.07229663;0.17224969,101,GA_REGIME_FIRST_20260525_190322
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG01,exwald | first_passage_right_skewed | heavy_first_passage_tail | bimodal | bimodal_mixture | extreme | extreme_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1046118670,TRUE,0.29413376907222016,0.11883468515475466,FALSE,0.4050271638740564,0.27939311212443463,mean,mean,0.2708866681080426,0.0635273477393649,-0.4951904672991028,-3.3979974304500966,1.3770168761997235,2.3511074376831873,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,bimodal,bimodal_mixture,extreme,extreme_scale,extreme_scale,extreme_severity,0.03231680599037053,0.030677481841023677,0.12147521729865944,0.0069136264528269304,0.5334132700653783,0.00806023948208352,0.0053526600659054915,0.017244380604297282,0.07229662648276139,0.17224969171669346,0.03231681;0.03067748;0.12147522;0.00691363;0.53341327;0.00806024;0.00535266;0.01724438;0.07229663;0.17224969,101,GA_REGIME_FIRST_20260525_190322
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG01,exwald | first_passage_right_skewed | heavy_first_passage_tail | bimodal | bimodal_mixture | extreme | extreme_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,740130248,TRUE,0.29413376907222016,0.11883468515475466,FALSE,0.19698103135069914,0.13178331364979606,mean,mean,0.09887933768188599,0.028210616495770762,-0.9921354245255282,-3.671408498494925,0.6696987971539701,1.10896337611422,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,bimodal,bimodal_mixture,extreme,extreme_scale,extreme_scale,extreme_severity,0.03231680599037053,0.030677481841023677,0.12147521729865944,0.0069136264528269304,0.5334132700653783,0.00806023948208352,0.0053526600659054915,0.017244380604297282,0.07229662648276139,0.17224969171669346,0.03231681;0.03067748;0.12147522;0.00691363;0.53341327;0.00806024;0.00535266;0.01724438;0.07229663;0.17224969,101,GA_REGIME_FIRST_20260525_190322
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG02,exwald | first_passage_right_skewed | heavy_first_passage_tail | upper_tail | tail_outlier | high | extreme_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,35,24,0.1,24,20,40,1049001743,TRUE,0.3807789252613001,0.20091420270545357,TRUE,0.20900493426807773,0.12394719856042714,geometric,geometric,0.23320495530291765,0.15200108282827324,0.10377147005003363,0.18456371326878018,0.5488878727311508,0.6169160611383987,interfamily_profile_generalization_bonus,first_passage_right_skewed,heavy_first_passage_tail,upper_tail,tail_outlier,high,extreme_scale,extreme_scale,extreme_severity,0.05675196376506366,0.14814917725826338,0.008696504562785118,0.0043674834839690395,0.008093811855377164,0.002254886205571171,5.690097754125236e-4,0.004198135701239172,0.09468152009556666,0.6722375072967521,0.05675196;0.14814918;0.0086965;0.00436748;0.00809381;0.00225489;0.00056901;0.00419814;0.09468152;0.67223751,101,GA_REGIME_FIRST_20260525_190322
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG02,exwald | first_passage_right_skewed | heavy_first_passage_tail | upper_tail | tail_outlier | high | extreme_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,35,24,0.1,24,20,40,589797133,TRUE,0.3807789252613001,0.20091420270545357,FALSE,0.16739434092394898,0.10686414407615978,huber,huber,0.1726890004115017,0.09372192064979636,0.030660085326253497,-0.14022571598090436,0.43961030881275576,0.5318894465230715,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,upper_tail,tail_outlier,high,extreme_scale,extreme_scale,extreme_severity,0.05675196376506366,0.14814917725826338,0.008696504562785118,0.0043674834839690395,0.008093811855377164,0.002254886205571171,5.690097754125236e-4,0.004198135701239172,0.09468152009556666,0.6722375072967521,0.05675196;0.14814918;0.0086965;0.00436748;0.00809381;0.00225489;0.00056901;0.00419814;0.09468152;0.67223751,101,GA_REGIME_FIRST_20260525_190322
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG02,exwald | first_passage_right_skewed | heavy_first_passage_tail | upper_tail | tail_outlier | high | extreme_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,35,24,0.1,24,20,40,1091551017,TRUE,0.3807789252613001,0.20091420270545357,FALSE,0.13612401405018576,0.09517889713821599,huber,huber,0.11559877523992441,0.07003948426249125,-0.17755585011591865,-0.3589320101380144,0.3574883088826845,0.4737290637301409,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,upper_tail,tail_outlier,high,extreme_scale,extreme_scale,extreme_severity,0.05675196376506366,0.14814917725826338,0.008696504562785118,0.0043674834839690395,0.008093811855377164,0.002254886205571171,5.690097754125236e-4,0.004198135701239172,0.09468152009556666,0.6722375072967521,0.05675196;0.14814918;0.0086965;0.00436748;0.00809381;0.00225489;0.00056901;0.00419814;0.09468152;0.67223751,101,GA_REGIME_FIRST_20260525_190322
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,lognormal,REG01,lognormal | right_skewed | heavy_right_tail | point_mass | point_mass | moderate | extreme_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1197686345,TRUE,0.1405523647504901,0.08047088729081635,TRUE,0.17175877811558016,0.10675740158017581,huber,huber,0.17606190479549583,0.10957333370183242,0.024440986736395432,0.025699064055982244,1.2220269535789452,1.3266586858056517,interfamily_profile_generalization_bonus,right_skewed,heavy_right_tail,point_mass,point_mass,moderate,extreme_scale,extreme_scale,extreme_severity,0.17117642674773656,0.06794604593322393,0.08119184534746952,0.00780224782039286,0.17771856456319088,0.022461691879420143,0.0013797074820691016,0.05527501835506499,0.18209390039050036,0.23295455148093172,0.17117643;0.06794605;0.08119185;0.00780225;0.17771856;0.02246169;0.00137971;0.05527502;0.1820939;0.23295455,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,lognormal,REG01,lognormal | right_skewed | heavy_right_tail | point_mass | point_mass | moderate | extreme_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1268142850,TRUE,0.1405523647504901,0.08047088729081635,TRUE,0.1149844089709351,0.07421954146710363,huber,huber,0.1367932876533913,0.08531058522235896,0.1594294504972817,0.13000782641704908,0.8180894656183013,0.9223154356178143,interfamily_profile_generalization_bonus,right_skewed,heavy_right_tail,point_mass,point_mass,moderate,extreme_scale,extreme_scale,extreme_severity,0.17117642674773656,0.06794604593322393,0.08119184534746952,0.00780224782039286,0.17771856456319088,0.022461691879420143,0.0013797074820691016,0.05527501835506499,0.18209390039050036,0.23295455148093172,0.17117643;0.06794605;0.08119185;0.00780225;0.17771856;0.02246169;0.00137971;0.05527502;0.1820939;0.23295455,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,lognormal,REG01,lognormal | right_skewed | heavy_right_tail | point_mass | point_mass | moderate | extreme_scale,exgaussian,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,910396229,TRUE,0.1405523647504901,0.08047088729081635,FALSE,0.34142524334685814,0.2565926567333514,median,median,0.11131721548893514,0.055476813950886855,-2.0671378352859398,-3.625223376325927,2.42916754869639,3.188639585926948,source_regime_specific_cross_family_no_free_lunch,right_skewed,heavy_right_tail,point_mass,point_mass,moderate,extreme_scale,extreme_scale,extreme_severity,0.17117642674773656,0.06794604593322393,0.08119184534746952,0.00780224782039286,0.17771856456319088,0.022461691879420143,0.0013797074820691016,0.05527501835506499,0.18209390039050036,0.23295455148093172,0.17117643;0.06794605;0.08119185;0.00780225;0.17771856;0.02246169;0.00137971;0.05527502;0.1820939;0.23295455,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,lognormal,REG02,lognormal | right_skewed | heavy_right_tail | point_mass | point_mass | low | extreme_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,28,24,0.1,24,20,40,741364808,TRUE,0.1576724130545628,0.08478894615862266,FALSE,0.22195207316358045,0.11684070564014211,huber,huber,0.20129854906866762,0.15142706529324823,-0.10260145535259091,0.22840276000792203,1.40767854605844,1.3780181371776832,source_regime_specific_cross_family_no_free_lunch,right_skewed,heavy_right_tail,point_mass,point_mass,low,extreme_scale,extreme_scale,extreme_severity,0.2688398834604422,0.04329274190316336,0.06877384956122085,0.010591273630923846,0.22844086108771167,0.020422686217489282,0.004482771001036491,0.14908109057779495,0.09273295831940322,0.11334188424081414,0.26883988;0.04329274;0.06877385;0.01059127;0.22844086;0.02042269;0.00448277;0.14908109;0.09273296;0.11334188,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,lognormal,REG02,lognormal | right_skewed | heavy_right_tail | point_mass | point_mass | low | extreme_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,28,24,0.1,24,20,40,1619563619,TRUE,0.1576724130545628,0.08478894615862266,FALSE,0.12087958136323948,0.0789493809948347,mean,mean,0.08461428000568093,0.04668162716658356,-0.42859552022064284,-0.6912302716529634,0.766650164227792,0.931128225679389,source_regime_specific_cross_family_no_free_lunch,right_skewed,heavy_right_tail,point_mass,point_mass,low,extreme_scale,extreme_scale,extreme_severity,0.2688398834604422,0.04329274190316336,0.06877384956122085,0.010591273630923846,0.22844086108771167,0.020422686217489282,0.004482771001036491,0.14908109057779495,0.09273295831940322,0.11334188424081414,0.26883988;0.04329274;0.06877385;0.01059127;0.22844086;0.02042269;0.00448277;0.14908109;0.09273296;0.11334188,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,lognormal,REG02,lognormal | right_skewed | heavy_right_tail | point_mass | point_mass | low | extreme_scale,exgaussian,interfamily_direction_structure_adjacent_rate_scale,28,24,0.1,24,20,40,1508132262,TRUE,0.1576724130545628,0.08478894615862266,FALSE,0.17453413496537634,0.12398664935784716,biweight,biweight,0.018101147122855887,0.0049267496717933365,-8.642158796464017,-24.166013618173135,1.1069414844553154,1.4622973273477342,source_regime_specific_cross_family_no_free_lunch,right_skewed,heavy_right_tail,point_mass,point_mass,low,extreme_scale,extreme_scale,extreme_severity,0.2688398834604422,0.04329274190316336,0.06877384956122085,0.010591273630923846,0.22844086108771167,0.020422686217489282,0.004482771001036491,0.14908109057779495,0.09273295831940322,0.11334188424081414,0.26883988;0.04329274;0.06877385;0.01059127;0.22844086;0.02042269;0.00448277;0.14908109;0.09273296;0.11334188,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,weibull,REG01,weibull | right_skewed_flexible_shape | flexible_tail | upper_tail | clustered | moderate | extreme_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1530226274,TRUE,0.13226256133945752,0.07273683501680234,FALSE,0.23842649594469278,0.14227322887495303,huber,huber,0.17644228608670515,0.11686571118486454,-0.3513001969787265,-0.21740780449861882,1.802675628902712,1.9559997192637217,source_regime_specific_cross_family_no_free_lunch,right_skewed_flexible_shape,flexible_tail,upper_tail,clustered,moderate,extreme_scale,extreme_scale,extreme_severity,0.2805147150414511,0.07177094124038715,0.16058132262742192,0.009022589650455909,0.025151730551881076,0.012966482589288775,0.0025678379741809,0.03422841616783235,0.186586947722223,0.21660901643487787,0.28051472;0.07177094;0.16058132;0.00902259;0.02515173;0.01296648;0.00256784;0.03422842;0.18658695;0.21660902,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,weibull,REG01,weibull | right_skewed_flexible_shape | flexible_tail | upper_tail | clustered | moderate | extreme_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,210002220,TRUE,0.13226256133945752,0.07273683501680234,TRUE,0.09768040177663234,0.05948796196308818,huber,huber,0.1124239609924772,0.07401536743751903,0.1311424992106467,0.1962755300309502,0.7385340249474897,0.8178519445962764,interfamily_profile_generalization_bonus,right_skewed_flexible_shape,flexible_tail,upper_tail,clustered,moderate,extreme_scale,extreme_scale,extreme_severity,0.2805147150414511,0.07177094124038715,0.16058132262742192,0.009022589650455909,0.025151730551881076,0.012966482589288775,0.0025678379741809,0.03422841616783235,0.186586947722223,0.21660901643487787,0.28051472;0.07177094;0.16058132;0.00902259;0.02515173;0.01296648;0.00256784;0.03422842;0.18658695;0.21660902,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,weibull,REG01,weibull | right_skewed_flexible_shape | flexible_tail | upper_tail | clustered | moderate | extreme_scale,exgaussian,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1280763831,TRUE,0.13226256133945752,0.07273683501680234,FALSE,0.5497327223781712,0.38200899503225993,biweight,biweight,0.05007373229130266,0.021793534241838563,-9.978465099628218,-16.528547264369916,4.156374387481445,5.251933149672559,source_regime_specific_cross_family_no_free_lunch,right_skewed_flexible_shape,flexible_tail,upper_tail,clustered,moderate,extreme_scale,extreme_scale,extreme_severity,0.2805147150414511,0.07177094124038715,0.16058132262742192,0.009022589650455909,0.025151730551881076,0.012966482589288775,0.0025678379741809,0.03422841616783235,0.186586947722223,0.21660901643487787,0.28051472;0.07177094;0.16058132;0.00902259;0.02515173;0.01296648;0.00256784;0.03422842;0.18658695;0.21660902,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,weibull,REG03,weibull | right_skewed_flexible_shape | flexible_tail | upper_tail | clustered | moderate | mid_high_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,54,24,0.1,24,20,40,1260670931,TRUE,0.09053881451908884,0.031436880211896424,FALSE,0.9653484154580182,0.6197558188230002,huber,huber,0.17595020640402131,0.10865546513926107,-4.486486405346262,-4.703862369223402,10.662260386056035,19.71429145086593,source_regime_specific_cross_family_no_free_lunch,right_skewed_flexible_shape,flexible_tail,upper_tail,clustered,moderate,moderate_scale,mid_high_scale,moderate_severity,0.6379252540055612,0.10643114632453932,0.06050390654371621,0.004576642324644835,0.01084595180649039,0.007748241286927923,0.0012595962651425268,0.01689036847974364,0.07069918192753516,0.08311971103569873,0.63792525;0.10643115;0.06050391;0.00457664;0.01084595;0.00774824;0.0012596;0.01689037;0.07069918;0.08311971,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,weibull,REG03,weibull | right_skewed_flexible_shape | flexible_tail | upper_tail | clustered | moderate | mid_high_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,54,24,0.1,24,20,40,912843758,TRUE,0.09053881451908884,0.031436880211896424,TRUE,0.07773588354056138,0.03649756773827352,huber,huber,0.13225956481385828,0.09173239144676945,0.41224754783989437,0.6021299874204795,0.8585917979223514,1.1609793176391925,interfamily_profile_generalization_bonus,right_skewed_flexible_shape,flexible_tail,upper_tail,clustered,moderate,moderate_scale,mid_high_scale,moderate_severity,0.6379252540055612,0.10643114632453932,0.06050390654371621,0.004576642324644835,0.01084595180649039,0.007748241286927923,0.0012595962651425268,0.01689036847974364,0.07069918192753516,0.08311971103569873,0.63792525;0.10643115;0.06050391;0.00457664;0.01084595;0.00774824;0.0012596;0.01689037;0.07069918;0.08311971,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,weibull,REG03,weibull | right_skewed_flexible_shape | flexible_tail | upper_tail | clustered | moderate | mid_high_scale,exgaussian,interfamily_direction_structure_adjacent_rate_scale,54,24,0.1,24,20,40,328752250,TRUE,0.09053881451908884,0.031436880211896424,FALSE,0.8376811360873093,0.621997536854878,biweight,biweight,0.044322413987374305,0.01745307606870492,-17.899718239805974,-34.63827570404867,9.252176986495044,19.785599990921316,source_regime_specific_cross_family_no_free_lunch,right_skewed_flexible_shape,flexible_tail,upper_tail,clustered,moderate,moderate_scale,mid_high_scale,moderate_severity,0.6379252540055612,0.10643114632453932,0.06050390654371621,0.004576642324644835,0.01084595180649039,0.007748241286927923,0.0012595962651425268,0.01689036847974364,0.07069918192753516,0.08311971103569873,0.63792525;0.10643115;0.06050391;0.00457664;0.01084595;0.00774824;0.0012596;0.01689037;0.07069918;0.08311971,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,invgauss,REG01,invgauss | right_skewed_duration | heavy_right_tail | point_mass | point_mass | moderate | extreme_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1923231446,TRUE,0.048066760373263615,0.021761658518494344,FALSE,0.9310497994535014,0.6557157544265132,huber,huber,0.2807959151616009,0.1791764204015036,-2.315752648735496,-2.659609634763922,19.369930326155565,30.13169946762631,source_regime_specific_cross_family_no_free_lunch,right_skewed_duration,heavy_right_tail,point_mass,point_mass,moderate,extreme_scale,extreme_scale,extreme_severity,0.5952729530043942,0.018675027376231564,0.0983801595250377,0.014661222085370993,0.08179541698248186,0.011115721539737328,0.0018464897719712523,0.026113509697892223,0.12468766822652075,0.027451831790362185,0.59527295;0.01867503;0.09838016;0.01466122;0.08179542;0.01111572;0.00184649;0.02611351;0.12468767;0.02745183,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,invgauss,REG01,invgauss | right_skewed_duration | heavy_right_tail | point_mass | point_mass | moderate | extreme_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,360721419,TRUE,0.048066760373263615,0.021761658518494344,FALSE,0.41861188911170916,0.26115270641337945,huber,huber,0.18488894118006663,0.1315190455622335,-1.2641261637317263,-0.9856645499211664,8.708968231939478,12.000588382518542,source_regime_specific_cross_family_no_free_lunch,right_skewed_duration,heavy_right_tail,point_mass,point_mass,moderate,extreme_scale,extreme_scale,extreme_severity,0.5952729530043942,0.018675027376231564,0.0983801595250377,0.014661222085370993,0.08179541698248186,0.011115721539737328,0.0018464897719712523,0.026113509697892223,0.12468766822652075,0.027451831790362185,0.59527295;0.01867503;0.09838016;0.01466122;0.08179542;0.01111572;0.00184649;0.02611351;0.12468767;0.02745183,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,invgauss,REG01,invgauss | right_skewed_duration | heavy_right_tail | point_mass | point_mass | moderate | extreme_scale,exgaussian,interfamily_direction_structure_adjacent_rate_scale,42,24,0.1,24,20,40,1224833835,TRUE,0.048066760373263615,0.021761658518494344,FALSE,1.721303091084357,1.407725678981688,biweight,biweight,0.0330185038468354,0.015897255868847892,-51.13146843412171,-87.55148904363439,35.810674105800445,64.68834522518729,source_regime_specific_cross_family_no_free_lunch,right_skewed_duration,heavy_right_tail,point_mass,point_mass,moderate,extreme_scale,extreme_scale,extreme_severity,0.5952729530043942,0.018675027376231564,0.0983801595250377,0.014661222085370993,0.08179541698248186,0.011115721539737328,0.0018464897719712523,0.026113509697892223,0.12468766822652075,0.027451831790362185,0.59527295;0.01867503;0.09838016;0.01466122;0.08179542;0.01111572;0.00184649;0.02611351;0.12468767;0.02745183,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,invgauss,REG02,invgauss | right_skewed_duration | heavy_right_tail | upper_tail | clustered | moderate | mid_high_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,54,24,0.1,24,20,40,714711951,TRUE,0.031694268124929016,0.011714409270004432,FALSE,0.6528761307929084,0.41099279415144074,huber,huber,0.2386027165373544,0.15705550112145816,-1.7362476851304467,-1.616863409527976,20.599186206126394,35.084380666870864,source_regime_specific_cross_family_no_free_lunch,right_skewed_duration,heavy_right_tail,upper_tail,clustered,moderate,moderate_scale,mid_high_scale,moderate_severity,0.59290192273297,0.09594200317974612,0.05795947826575751,0.06449320386931841,0.06160396354421714,0.017561032560021818,0.004658235935938784,0.022653960657876466,0.04218050095516083,0.04004569829899298,0.59290192;0.095942;0.05795948;0.0644932;0.06160396;0.01756103;0.00465824;0.02265396;0.0421805;0.0400457,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,invgauss,REG02,invgauss | right_skewed_duration | heavy_right_tail | upper_tail | clustered | moderate | mid_high_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,54,24,0.1,24,20,40,2051883529,TRUE,0.031694268124929016,0.011714409270004432,FALSE,0.5349580202812106,0.1509238591856645,huber,huber,0.18039462873401668,0.1264569146947845,-1.9654875205182265,-0.19348047949564284,16.878699270028658,12.88360818664856,source_regime_specific_cross_family_no_free_lunch,right_skewed_duration,heavy_right_tail,upper_tail,clustered,moderate,moderate_scale,mid_high_scale,moderate_severity,0.59290192273297,0.09594200317974612,0.05795947826575751,0.06449320386931841,0.06160396354421714,0.017561032560021818,0.004658235935938784,0.022653960657876466,0.04218050095516083,0.04004569829899298,0.59290192;0.095942;0.05795948;0.0644932;0.06160396;0.01756103;0.00465824;0.02265396;0.0421805;0.0400457,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,invgauss,REG02,invgauss | right_skewed_duration | heavy_right_tail | upper_tail | clustered | moderate | mid_high_scale,exgaussian,interfamily_direction_structure_adjacent_rate_scale,54,24,0.1,24,20,40,1822569868,TRUE,0.031694268124929016,0.011714409270004432,FALSE,1.3257418474914993,0.9248851173996915,biweight,biweight,0.058857036888809104,0.025700104560599117,-21.524780681272233,-34.98760134161661,41.829072759276386,78.95277482655246,source_regime_specific_cross_family_no_free_lunch,right_skewed_duration,heavy_right_tail,upper_tail,clustered,moderate,moderate_scale,mid_high_scale,moderate_severity,0.59290192273297,0.09594200317974612,0.05795947826575751,0.06449320386931841,0.06160396354421714,0.017561032560021818,0.004658235935938784,0.022653960657876466,0.04218050095516083,0.04004569829899298,0.59290192;0.095942;0.05795948;0.0644932;0.06160396;0.01756103;0.00465824;0.02265396;0.0421805;0.0400457,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG03,exwald | first_passage_right_skewed | heavy_first_passage_tail | point_mass | point_mass | high | low_scale,lognormal,interfamily_direction_structure_adjacent_rate_scale,40,24,0.1,24,20,40,1021099315,TRUE,0.49087183709560434,0.2931040476486715,FALSE,0.8748017774638536,0.6725361091546801,median,median,0.23317120560197538,0.15356317007751558,-2.751757320131516,-3.379540412012971,1.7821388626369519,2.294530268509016,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,point_mass,point_mass,high,low_scale,low_scale,high_severity,0.08890982165263862,0.07340239118071071,0.1766126942533987,0.029747565148935298,0.059465690606699664,0.0290899226345974,0.0017575328422540985,0.27057948899965967,0.1386009529030321,0.13183393977807376,0.08890982;0.07340239;0.17661269;0.02974757;0.05946569;0.02908992;0.00175753;0.27057949;0.13860095;0.13183394,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG03,exwald | first_passage_right_skewed | heavy_first_passage_tail | point_mass | point_mass | high | low_scale,weibull,interfamily_direction_structure_adjacent_rate_scale,40,24,0.1,24,20,40,787262391,TRUE,0.49087183709560434,0.2931040476486715,FALSE,0.3390733633575112,0.24942963479890326,median,median,0.2577282524341187,0.19398987068708784,-0.31562356922383045,-0.28578690173445104,0.6907574192136451,0.8509934843923771,source_regime_specific_cross_family_no_free_lunch,first_passage_right_skewed,heavy_first_passage_tail,point_mass,point_mass,high,low_scale,low_scale,high_severity,0.08890982165263862,0.07340239118071071,0.1766126942533987,0.029747565148935298,0.059465690606699664,0.0290899226345974,0.0017575328422540985,0.27057948899965967,0.1386009529030321,0.13183393977807376,0.08890982;0.07340239;0.17661269;0.02974757;0.05946569;0.02908992;0.00175753;0.27057949;0.13860095;0.13183394,202,GA_REGIME_FIRST_20260526_164654
TRUE,cross_family_profile_matched_fixed_weight_no_retraining,exwald,REG03,exwald | first_passage_right_skewed | heavy_first_passage_tail | point_mass | point_mass | high | low_scale,invgauss,interfamily_direction_structure_adjacent_rate_scale,40,24,0.1,24,20,40,1189696051,TRUE,0.49087183709560434,0.2931040476486715,TRUE,0.1525579532884361,0.10889133677439702,trimmed20,huber,0.17259990599063912,0.1287095715796585,0.11611798156584087,0.15397638700741056,0.3107897861706262,0.37151085987235455,interfamily_profile_generalization_bonus,first_passage_right_skewed,heavy_first_passage_tail,point_mass,point_mass,high,low_scale,low_scale,high_severity,0.08890982165263862,0.07340239118071071,0.1766126942533987,0.029747565148935298,0.059465690606699664,0.0290899226345974,0.0017575328422540985,0.27057948899965967,0.1386009529030321,0.13183393977807376,0.08890982;0.07340239;0.17661269;0.02974757;0.05946569;0.02908992;0.00175753;0.27057949;0.13860095;0.13183394,202,GA_REGIME_FIRST_20260526_164654
